# Generated by ChargePol,,,,,,,,
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude,
charge,time,zmin,zwidth,x,y,lon,lat,Date
neg,12630.49785,4.56256,0.15232,-47.805744,-5.209698,-95.86618,29.713037,4/7/2023
neg,12638.03371,7.47274,3.7761,-4.778944,23.791632,-95.419731,29.974468,4/7/2023
neg,12640.89867,3.776,0.70945,-5.983045,13.826676,-95.432205,29.88464,4/7/2023
neg,12646.48281,3.72922,0,-4.824955,12.446698,-95.420158,29.8722,4/7/2023
neg,12682.18249,5.79536,5.26153,-48.091076,-0.307201,-95.869362,29.757231,4/7/2023
neg,12687.57142,5.81431,3.1068,9.46085,44.428247,-95.271362,30.160496,4/7/2023
neg,12700.84885,2.11961,1.54958,-1.63475,16.872064,-95.387001,29.912092,4/7/2023
neg,12705.43796,5.41258,0.26423,-46.623854,-2.953957,-95.854012,29.733372,4/7/2023
neg,12711.29121,9.3127,0.160609,99.377956,-108.007473,-94.347847,28.786373,4/7/2023
neg,12715.14061,5.37716,1.2484,-4.888529,14.731004,-95.42083,29.892792,4/7/2023
neg,12719.7443,2.79852,1.4117,-44.256149,4.001792,-95.82972,29.796074,4/7/2023
neg,12723.66307,5.42311,4.02247,-36.168093,28.698572,-95.746544,30.018702,4/7/2023
neg,12725.27795,4.96635,1.33835,-0.75724,18.494311,-95.377876,29.926716,4/7/2023
neg,12726.88689,6.49114,0.27967,-4.710612,15.550908,-95.418983,29.900183,4/7/2023
neg,12751.10448,4.97395,0.56145,-46.969037,-2.550881,-95.857613,29.737005,4/7/2023
neg,12752.52558,4.33953,2.229,-4.265665,14.491486,-95.414352,29.890633,4/7/2023
neg,12766.97015,4.78142,0.42081,-45.567118,-3.692823,-95.84301,29.726711,4/7/2023
neg,12771.94693,5.10671,0.56911,1.158052,17.409287,-95.357956,29.916935,4/7/2023
neg,12783.15463,4.43983,1.28509,17.466638,46.151632,-95.187866,30.176031,4/7/2023
neg,12787.35784,5.06314,1.55936,-46.274805,-1.373393,-95.850456,29.74762,4/7/2023
neg,12810.49034,6.1641,0.37921,-4.697857,16.212544,-95.418854,29.906147,4/7/2023
neg,12832.89073,3.0211,0.48099,-59.692329,-31.648484,-95.988091,29.474707,4/7/2023
neg,12854.98354,4.32572,0.83554,-5.107899,16.36658,-95.423119,29.907536,4/7/2023
neg,12866.10854,5.29126,3.242181,9.320076,54.174843,-95.272743,30.248356,4/7/2023
neg,12881.62052,5.80879,5.23858,-46.351057,2.894551,-95.851433,29.786093,4/7/2023
neg,12900.44115,5.02514,1.26265,2.896755,11.31449,-95.33989,29.861994,4/7/2023
neg,12902.9678,4.01321,1.4844,-41.399001,4.023797,-95.800041,29.796272,4/7/2023
neg,12909.72219,5.32077,1.2004,-53.025121,-15.654112,-95.919838,29.618887,4/7/2023
neg,12913.64812,5.53575,0.77436,-3.457318,18.329695,-95.40596,29.925232,4/7/2023
neg,12932.12192,4.42513,1.98417,-43.629988,3.542223,-95.823196,29.791931,4/7/2023
neg,12958.61096,3.21149,1.5558,1.78212,14.12565,-95.351471,29.887335,4/7/2023
neg,12969.11083,5.00944,3.31736,9.675366,45.962896,-95.269112,30.17433,4/7/2023
neg,12994.58416,9.32075,1.17548,-22.407145,38.016491,-95.603477,30.102697,4/7/2023
neg,13006.86733,3.76605,2.74218,-43.728141,2.491476,-95.824173,29.782459,4/7/2023
neg,13025.82777,5.14304,0.86492,-43.475922,-0.257689,-95.821442,29.757677,4/7/2023
neg,13056.77819,2.11782,1.54875,4.552135,19.602186,-95.322647,29.936703,4/7/2023
neg,13101.31028,4.78105,6.24253,-46.914599,-0.969683,-95.857117,29.751259,4/7/2023
neg,13107.33697,4.41472,1.67934,2.809111,18.273413,-95.340782,29.924725,4/7/2023
neg,13140.23135,5.26034,0.15154,-40.916403,4.835661,-95.795059,29.803591,4/7/2023
neg,13144.33155,5.51588,5.015851,2.927251,29.146928,-95.339523,30.022743,4/7/2023
neg,13171.09746,4.50499,1.67559,-39.48194,5.500259,-95.780182,29.809582,4/7/2023
neg,13185.58818,4.52461,1.61061,-0.284915,16.483377,-95.372963,29.908588,4/7/2023
neg,13209.21213,3.78189,0.54176,-40.787625,20.434574,-95.794319,29.944206,4/7/2023
neg,13235.93717,3.51955,0.2635,19.958428,50.287546,-95.161804,30.213314,4/7/2023
neg,13308.0529,4.11596,3.3006,6.163735,17.833521,-95.305893,29.920759,4/7/2023
neg,13309.51432,3.00753,1.30937,35.261832,26.399456,-95.002968,29.997976,4/7/2023
neg,13322.16497,4.45803,1.92246,23.40869,48.085336,-95.125862,30.193462,4/7/2023
neg,13334.6687,4.58559,1.65253,3.725442,17.777027,-95.331253,29.92025,4/7/2023
neg,13347.66167,4.0719,0.62028,-1.051211,20.211983,-95.380936,29.9422,4/7/2023
neg,13351.08792,5.95148,0.80313,-52.453217,-10.282524,-95.914169,29.667309,4/7/2023
neg,13360.29864,4.53474,1.99477,2.666423,16.828054,-95.34227,29.911695,4/7/2023
neg,13377.86478,4.18107,1.57433,0.726543,19.932687,-95.362442,29.939682,4/7/2023
neg,13417.78144,3.89635,1.64354,3.5375,22.830387,-95.333191,29.965803,4/7/2023
neg,13454.95453,3.33877,0.7509,-30.007936,13.073634,-95.681969,29.877851,4/7/2023
neg,13565.45472,2.24011,0,-28.963636,17.558879,-95.671234,29.918283,4/7/2023
neg,13568.69028,3.87201,0.80491,-38.406892,3.784703,-95.768951,29.794117,4/7/2023
neg,13585.47842,3.77253,3.12377,4.504897,31.086768,-95.32309,30.04023,4/7/2023
neg,13604.80394,4.69307,5.67115,-34.765485,9.829776,-95.731323,29.84861,4/7/2023
neg,13718.79712,7.93773,1.13922,22.472355,49.140527,-95.135605,30.202974,4/7/2023
neg,13727.46759,6.20199,1.31366,-46.688403,-6.605968,-95.854523,29.700451,4/7/2023
neg,13762.72113,10.68723,1.384949,107.939086,-97.430181,-94.258774,28.881721,4/7/2023
neg,13764.55409,3.57851,1.05627,-43.77733,-3.099318,-95.824455,29.732061,4/7/2023
neg,13779.1561,5.59835,1.49179,-45.52293,-7.988274,-95.842369,29.68799,4/7/2023
neg,13815.9493,4.94838,1.84854,-32.623923,6.673939,-95.708969,29.820162,4/7/2023
neg,13846.0527,4.42508,1.10005,-31.133998,7.478397,-95.693512,29.827414,4/7/2023
neg,13859.54451,9.95969,0.482329,-40.128986,0.806388,-95.786728,29.767269,4/7/2023
neg,13888.86944,4.9165,1.58524,-45.190306,-5.016941,-95.839043,29.714775,4/7/2023
neg,13930.93812,2.40166,1.42914,-39.717534,10.660683,-95.782822,29.8561,4/7/2023
neg,13969.19784,5.16276,0.65943,-29.634025,8.826002,-95.677963,29.839561,4/7/2023
neg,13969.50181,4.68889,0.13024,-28.375446,12.648977,-95.664986,29.874023,4/7/2023
neg,14011.91625,2.23588,1.13829,-28.798153,8.703069,-95.669273,29.838453,4/7/2023
neg,14177.66933,3.52176,1.14616,-29.996306,8.968612,-95.681732,29.840847,4/7/2023
neg,14198.31103,5.8733,0.28311,34.656301,35.259074,-95.00898,30.077841,4/7/2023
neg,14274.51048,4.21493,0.98717,-25.826093,14.140673,-95.638519,29.88747,4/7/2023
neg,14345.82719,5.80616,0.61417,-28.655934,8.907252,-95.667801,29.840294,4/7/2023
neg,14356.18062,3.70023,0.99466,-39.239733,-1.191427,-95.77742,29.74926,4/7/2023
neg,14390.37493,6.47291,3.45295,-34.833493,25.264497,-95.732536,29.987745,4/7/2023
neg,14391.85665,10.74622,0.66,113.27853,-85.097131,-94.202553,28.992897,4/7/2023
neg,14438.76078,6.66097,3.783919,13.194401,44.397567,-95.232437,30.160219,4/7/2023
neg,14488.39054,7.65081,2.44782,4.634958,35.393856,-95.321716,30.079056,4/7/2023
neg,14521.57272,5.65663,0,113.119705,-85.281424,-94.204208,28.991236,4/7/2023
neg,14584.21109,4.83661,1.84389,48.195381,59.106117,-94.866844,30.292809,4/7/2023
neg,14634.85666,6.23328,0.86532,11.383687,23.492023,-95.251541,29.971767,4/7/2023
neg,14639.17682,4.47526,0.51254,-17.693756,20.831302,-95.554077,29.947783,4/7/2023
neg,14687.23769,4.44765,1.56681,-27.527894,8.477728,-95.656067,29.836422,4/7/2023
neg,14707.74463,4.8222,0.55377,-26.745301,9.07356,-95.647949,29.841793,4/7/2023
neg,14730.64089,4.85559,0.90275,35.183407,37.380457,-95.003418,30.096964,4/7/2023
neg,14733.59586,4.35451,1.60423,-26.063519,8.978557,-95.640862,29.840937,4/7/2023
neg,14737.312,3.79671,3.45381,24.683799,42.551672,-95.112694,30.143579,4/7/2023
neg,14757.59356,4.63533,0.75699,-25.935619,9.67447,-95.639549,29.84721,4/7/2023
neg,14801.48187,4.17335,1.4383,-25.558628,9.531225,-95.635628,29.845919,4/7/2023
neg,14931.16325,8.04465,1.1373,73.826918,57.84484,-94.599342,30.281439,4/7/2023
neg,15008.96902,8.35513,0.29262,31.381647,58.496108,-95.042397,30.28731,4/7/2023
neg,15104.6697,2.51012,0.57338,-17.2975,45.176211,-95.550354,30.167238,4/7/2023
neg,15124.95317,5.02545,1.49754,38.259932,50.460202,-94.970886,30.21487,4/7/2023
neg,15170.66193,4.28478,1.67674,-41.762829,-15.262463,-95.80307,29.622417,4/7/2023
neg,15248.37655,3.95119,0,32.922678,61.489869,-95.026215,30.314297,4/7/2023
neg,15263.70404,5.30668,3.731129,-21.23081,13.901155,-95.590736,29.885311,4/7/2023
neg,15335.74534,5.07518,0.93868,-43.33445,-12.061557,-95.819496,29.651272,4/7/2023
neg,15359.70497,3.40891,1.15029,31.859018,42.916238,-95.037888,30.146866,4/7/2023
neg,15383.41272,7.51794,0.74471,113.258665,-86.234417,-94.202873,28.982645,4/7/2023
neg,15419.78493,6.25369,4.1756,-51.259545,-14.906783,-95.901566,29.625624,4/7/2023
neg,15463.64131,5.16533,0.76088,33.682551,72.773865,-95.017914,30.416016,4/7/2023
neg,15555.75081,5.08322,1.45701,-29.588678,23.285724,-95.677895,29.969908,4/7/2023
neg,15613.11394,4.56106,5.12085,-20.53286,16.719298,-95.583534,29.910715,4/7/2023
neg,15655.23797,8.75712,0.724189,-35.091149,5.274918,-95.734558,29.80755,4/7/2023
neg,15694.84206,1.8703,0,-12.502325,72.052772,-95.500679,30.409515,4/7/2023
neg,15715.94791,4.85839,4.65862,-19.681542,18.544034,-95.574715,29.927164,4/7/2023
neg,15755.60339,8.62494,3.00384,-135.855593,-119.236667,-96.765991,28.685148,4/7/2023
neg,15768.05051,4.42134,1.56987,-14.443398,19.271474,-95.520241,29.933722,4/7/2023
neg,15803.19754,3.92454,1.26714,-15.807017,15.077797,-95.534363,29.895918,4/7/2023
neg,15849.07909,5.12695,2.27582,46.714314,52.229714,-94.882614,30.230822,4/7/2023
neg,15898.80259,6.2063,3.72591,35.270078,58.370636,-95.001808,30.286179,4/7/2023
neg,15962.52106,2.5707,0.93166,-12.345505,18.157039,-95.498405,29.923676,4/7/2023
neg,16002.97362,3.11526,1.13275,-13.37339,42.076656,-95.509399,30.139297,4/7/2023
neg,16009.15033,4.37066,1.01689,41.622201,50.610641,-94.935806,30.216227,4/7/2023
neg,16025.94953,3.23038,1.00845,-28.336084,4.792497,-95.664368,29.803202,4/7/2023
neg,16161.96221,4.78569,3.72882,-45.629255,-5.583997,-95.843575,29.709663,4/7/2023
neg,16186.82247,4.17786,0.70455,41.693022,52.747258,-94.934982,30.235487,4/7/2023
neg,16331.40423,4.88517,1.74513,-83.875451,-58.015964,-96.236473,29.237019,4/7/2023
neg,16438.77234,5.33411,1.38408,25.374066,38.090547,-95.105606,30.103365,4/7/2023
neg,16588.9455,4.15283,2.57446,-39.685731,-7.988485,-95.781799,29.687988,4/7/2023
neg,16650.44615,3.4958,0.63081,27.682747,49.058219,-95.081261,30.202232,4/7/2023
neg,16667.74259,5.67185,1.58156,-72.234368,-52.97805,-96.116547,29.282433,4/7/2023
neg,16700.52935,8.85782,1.05576,-126.447906,-171.242918,-96.663574,28.216341,4/7/2023
neg,16853.43921,5.13735,4.80081,-26.685101,24.867346,-95.64772,29.984165,4/7/2023
neg,16872.66558,5.93702,1.34483,81.499258,85.350241,-94.51709,30.529385,4/7/2023
neg,16918.01347,4.17356,2.50703,-33.444575,-0.30445,-95.717278,29.757256,4/7/2023
neg,17118.04748,3.11068,2.05275,28.366133,57.413623,-95.073906,30.277552,4/7/2023
neg,17118.42273,6.74632,0.50615,32.960437,60.843679,-95.025841,30.308472,4/7/2023
neg,17255.57977,8.39249,1.00547,-87.937511,-69.602742,-96.277512,29.13257,4/7/2023
neg,17266.61929,9.46359,1.200061,-130.126394,-151.132946,-96.703476,28.397621,4/7/2023
neg,17295.59308,10.0632,0.39833,-105.439093,-111.881017,-96.454132,28.751455,4/7/2023
neg,17330.75308,5.03068,0.87207,33.490763,45.416787,-95.020798,30.169407,4/7/2023
neg,17400.68298,8.80873,1.609789,-85.88917,-65.512744,-96.256691,29.169439,4/7/2023
neg,17473.58952,5.43706,1.15223,23.105292,87.417034,-95.128151,30.548016,4/7/2023
neg,17494.68923,9.32835,1.79524,-119.186708,-156.808586,-96.590782,28.346458,4/7/2023
neg,17542.08158,4.75128,2.02275,-24.385373,24.892736,-95.623787,29.984394,4/7/2023
neg,17584.78315,7.8743,1.34705,-122.889608,-115.445008,-96.633171,28.719328,4/7/2023
neg,17729.77336,6.33644,2.75442,-72.315439,-42.568971,-96.118073,29.376265,4/7/2023
neg,17748.24043,4.43179,0.73663,-45.501494,-15.539643,-95.841827,29.619919,4/7/2023
neg,17748.71664,2.84419,2.64623,-35.525405,-0.540794,-95.738876,29.755125,4/7/2023
neg,17749.92764,8.12214,0.32444,-5.292056,46.769258,-95.425186,30.181599,4/7/2023
neg,17759.1743,9.91202,0.68774,-118.572747,-139.026295,-96.586334,28.506756,4/7/2023
neg,17875.84139,8.55349,0.975819,-83.149834,-61.800218,-96.228691,29.202906,4/7/2023
neg,18068.50023,4.59573,0.36301,35.196516,49.688117,-95.002869,30.207911,4/7/2023
neg,18105.2102,4.90752,0.87238,-44.153977,-16.941414,-95.827797,29.607283,4/7/2023
neg,18178.44101,4.42673,2.10274,59.449085,48.467041,-94.749962,30.196903,4/7/2023
neg,18326.01432,9.43477,1.0167,-117.955615,-139.412443,-96.579964,28.503275,4/7/2023
neg,18328.95554,6.24078,1.19891,137.706796,-34.891918,-93.944511,29.445469,4/7/2023
neg,18452.1089,8.73764,1.27169,-105.654213,-106.429871,-96.456856,28.800594,4/7/2023
neg,18452.6404,10.95839,0.38158,-97.726281,-99.208579,-96.375931,28.86569,4/7/2023
neg,18511.11557,12.49297,0,-120.305285,-102.970617,-96.607941,28.831778,4/7/2023
neg,18554.44785,6.25789,1.06246,-93.155383,-101.327212,-96.328705,28.846592,4/7/2023
neg,18613.53972,5.80158,1.38506,-104.360188,-96.856989,-96.444435,28.886889,4/7/2023
neg,18746.13358,9.64427,0.917671,-112.302939,-138.709336,-96.522049,28.509613,4/7/2023
neg,18808.22307,7.67953,2.11327,-100.388982,-93.889042,-96.403816,28.913643,4/7/2023
neg,18853.03966,8.40865,0.410899,-94.545884,-97.049745,-96.343376,28.885151,4/7/2023
neg,18888.60967,8.02063,1.32525,-93.758094,-94.041174,-96.335518,28.912271,4/7/2023
neg,19026.22903,5.26966,1.51745,-67.000293,-23.66886,-96.064255,29.546638,4/7/2023
neg,19089.90611,8.61962,0.20447,-99.832875,-127.656183,-96.395096,28.609251,4/7/2023
neg,19106.68767,6.69414,0.06536,142.694657,-32.367672,-93.892548,29.468224,4/7/2023
neg,19117.68915,8.03741,1.34545,-94.92776,-93.123939,-96.347641,28.92054,4/7/2023
neg,19119.64058,5.60691,1.52204,-68.326695,-23.121693,-96.078033,29.551571,4/7/2023
neg,19128.19163,7.073,0.88121,-105.073309,-114.257786,-96.45015,28.73003,4/7/2023
neg,19130.08231,10.42089,1.5552,-108.865076,-130.449993,-96.487572,28.584066,4/7/2023
neg,19149.88756,6.09731,2.13817,-55.399199,-39.945701,-95.943214,29.399912,4/7/2023
neg,19157.2134,11.29489,1.14512,-116.941945,-154.660755,-96.568008,28.36582,4/7/2023
neg,19187.62307,9.79845,0.58102,-111.535062,-135.163542,-96.514519,28.541576,4/7/2023
neg,19201.98898,3.30606,1.00336,-64.688875,-34.251018,-96.039673,29.451246,4/7/2023
neg,19211.90492,9.68185,0.7265,-87.322386,-86.656747,-96.269821,28.978838,4/7/2023
neg,19306.22331,6.54018,2.686839,-76.812678,-44.383974,-96.164467,29.359903,4/7/2023
neg,19402.81863,6.42976,1.18734,-74.090038,-41.462153,-96.136505,29.386242,4/7/2023
neg,19404.87849,10.53911,1.28376,-87.391228,-85.391239,-96.27063,28.990246,4/7/2023
neg,19410.0808,6.98811,0.57958,137.232642,-56.688037,-93.952156,29.248989,4/7/2023
neg,19432.18154,4.12042,5.39629,-32.829727,-3.836914,-95.710785,29.725412,4/7/2023
neg,19485.98078,4.81125,3.09788,-72.879645,-41.426395,-96.123985,29.386564,4/7/2023
neg,19559.62919,8.369,2.69821,137.299089,-58.396823,-93.951683,29.233585,4/7/2023
neg,19579.27424,10.6312,1.46333,-112.655784,-133.033484,-96.52623,28.560778,4/7/2023
neg,19579.6342,7.67581,0.79153,-116.063169,-112.69415,-96.563286,28.744125,4/7/2023
neg,19598.72125,5.56183,0.10371,-37.141745,-21.048975,-95.754951,29.570255,4/7/2023
neg,19745.53256,7.3129,1.64416,-85.902712,-81.275214,-96.255608,29.027349,4/7/2023
neg,19786.29039,6.67002,0.56632,122.508663,-86.713241,-94.107605,28.978329,4/7/2023
neg,19822.05157,6.70306,1.24303,-87.83456,-84.603284,-96.275261,28.997349,4/7/2023
neg,19823.98311,9.98683,0.47074,-65.333968,-34.67229,-96.046326,29.447449,4/7/2023
neg,19843.40279,7.58529,0.31397,-95.923227,-90.883009,-96.358086,28.940741,4/7/2023
neg,19907.78496,6.13839,1.16435,-71.025312,-105.336384,-96.1007,28.810452,4/7/2023
neg,19956.53474,5.2547,2.72203,-70.411395,-31.284129,-96.099106,29.477991,4/7/2023
neg,19977.16587,8.63587,1.68697,-92.244457,-142.918671,-96.315941,28.471668,4/7/2023
neg,20016.59019,10.7583,0.66296,-83.078088,-73.041896,-96.227104,29.101568,4/7/2023
neg,20140.12616,7.92251,1.008931,-110.412461,-130.769491,-96.503426,28.581186,4/7/2023
neg,20168.09891,4.74951,1.50838,-31.458425,-11.454299,-95.696327,29.656746,4/7/2023
neg,20213.30971,9.84684,0.190351,-86.561081,-81.239879,-96.262398,29.027668,4/7/2023
neg,20232.63304,5.08065,2.70042,-72.240185,-32.903201,-96.117935,29.463396,4/7/2023
neg,20319.55386,8.18696,2.27409,-84.09381,-83.05721,-96.236824,29.011286,4/7/2023
neg,20335.31052,5.52175,0.38141,-46.955488,-51.60442,-95.855347,29.294815,4/7/2023
neg,20362.7654,6.46043,3.14375,-67.974243,-29.602003,-96.073975,29.493155,4/7/2023
neg,20388.91543,10.28911,0.433029,147.986164,-42.48222,-93.839134,29.377047,4/7/2023
neg,20449.20258,7.18659,2.43341,-68.077014,-30.879995,-96.074959,29.481634,4/7/2023
neg,20537.41602,5.78489,0.65747,-79.290041,-110.704798,-96.185349,28.762058,4/7/2023
neg,20541.73147,5.82261,0,-47.775057,-46.42178,-95.864044,29.341534,4/7/2023
neg,20562.21145,5.39945,3.70426,-53.66236,-17.04869,-95.926376,29.606316,4/7/2023
neg,20576.24086,2.87076,1.51883,-28.768155,-2.392613,-95.668663,29.738432,4/7/2023
neg,20658.72924,3.98834,1.32944,-48.805755,-19.416996,-95.875916,29.584967,4/7/2023
neg,20668.83199,3.58808,1.05015,-50.617983,-45.822562,-95.893471,29.346935,4/7/2023
neg,20674.54895,4.26868,1.12688,-85.553779,-104.531926,-96.250229,28.817703,4/7/2023
neg,20711.45501,4.71106,1.68328,-64.023568,-72.978843,-96.030525,29.102137,4/7/2023
neg,20732.85129,4.08592,1.50515,-49.887114,-21.105681,-95.887047,29.569744,4/7/2023
neg,20784.68404,6.0851,0.97944,-64.830122,-79.980295,-96.038437,29.039022,4/7/2023
neg,20814.5807,3.40534,1.86651,43.139425,42.914545,-94.920296,30.146851,4/7/2023
neg,20839.97576,4.99335,2.80664,-44.165814,-47.168474,-95.826691,29.334803,4/7/2023
neg,20903.29752,4.96012,0.91476,-47.295512,-39.204508,-95.859398,29.406593,4/7/2023
neg,20912.39183,8.66151,1.14012,-81.179675,-77.922812,-96.207161,29.05757,4/7/2023
neg,20950.51859,4.25798,5.47341,-24.819756,-5.756653,-95.627594,29.708107,4/7/2023
neg,20988.42901,6.93944,1.96923,-77.160674,-73.498927,-96.166023,29.097448,4/7/2023
neg,21000.00926,3.34014,1.55074,-58.408902,-34.790779,-95.974632,29.446381,4/7/2023
neg,21024.0741,2.84719,1.25889,-62.909028,-65.188167,-96.01947,29.172365,4/7/2023
neg,21057.73984,5.06243,0.72587,-93.130099,-90.505536,-96.329346,28.944143,4/7/2023
neg,21104.05698,5.60298,4.84122,-35.107621,-8.794636,-95.734268,29.680721,4/7/2023
neg,21111.52325,3.45638,0.51463,-44.330896,-38.665381,-95.828743,29.411453,4/7/2023
neg,21120.11608,6.0157,1.14876,-92.593756,-118.52425,-96.32151,28.69157,4/7/2023
neg,21195.4451,5.40478,1.56513,-51.384102,-5.055239,-95.903328,29.71443,4/7/2023
neg,21327.09785,6.05105,1.29467,-70.06051,-94.47768,-96.091454,28.908337,4/7/2023
neg,21352.59011,6.13646,0.59457,-84.054127,-70.316006,-96.237381,29.126141,4/7/2023
neg,21414.94935,6.55398,1.91445,-83.18595,-70.998166,-96.228371,29.119991,4/7/2023
neg,21481.88842,8.71306,1.332391,-75.924949,-78.739965,-96.152916,29.050203,4/7/2023
neg,21528.77765,6.47072,1.48743,-77.692498,-73.839372,-96.171486,29.094379,4/7/2023
neg,21536.43224,3.78337,1.61314,-33.454315,30.426824,-95.718346,30.034281,4/7/2023
neg,21573.57883,3.00982,0.78187,-48.660031,4.664275,-95.875496,29.802046,4/7/2023
neg,21593.46713,7.0034,1.616041,-37.26854,-37.093281,-95.755714,29.425625,4/7/2023
neg,21649.09193,6.10263,0.37603,-47.233136,-29.614063,-95.859169,29.493046,4/7/2023
neg,21681.21923,6.00853,1.76123,-35.382238,-33.141238,-95.73632,29.46125,4/7/2023
neg,21691.26888,6.48038,0.26646,-48.884158,-42.040424,-95.87571,29.381029,4/7/2023
neg,21728.6908,4.81362,1.37784,-44.455079,4.762663,-95.831818,29.802933,4/7/2023
neg,21758.80897,6.26737,0.7601,-69.136302,-115.868395,-96.08062,28.715511,4/7/2023
neg,21785.20925,6.9142,0.91158,-80.726884,-115.138416,-96.199806,28.722092,4/7/2023
neg,21910.69278,5.88729,2.21621,-58.805577,-69.525513,-95.976875,29.133266,4/7/2023
neg,21931.82269,3.85608,0.97128,-54.909293,-37.158662,-95.938286,29.425035,4/7/2023
neg,21968.17727,5.77228,3.196331,-65.758739,-62.781141,-96.049034,29.194063,4/7/2023
neg,22076.17017,4.45154,0.84212,-17.448401,18.775723,-95.551491,29.929253,4/7/2023
neg,22111.34361,4.41269,0.83716,-38.96375,-25.531682,-95.773674,29.529846,4/7/2023
neg,22150.91633,4.23308,2.76213,-42.945082,-37.764862,-95.814438,29.419571,4/7/2023
neg,22211.54221,4.94355,1.1771,-32.701361,-34.663191,-95.708519,29.447531,4/7/2023
neg,22237.82545,3.66062,1.11836,-26.686698,5.665298,-95.647255,29.811069,4/7/2023
neg,22250.88317,5.58692,2.40462,-85.010823,-108.647315,-96.244331,28.780605,4/7/2023
neg,22254.23715,4.76818,0.72741,-47.373525,-33.386469,-95.860458,29.45904,4/7/2023
neg,22255.15321,3.65096,1.27589,-43.569751,-62.378277,-95.819923,29.197695,4/7/2023
neg,22283.33319,5.12548,3.65721,-54.8643,-39.425829,-95.937706,29.404598,4/7/2023
neg,22288.85295,4.23604,0.9655,-35.377975,-27.340126,-95.736465,29.513544,4/7/2023
neg,22305.51787,4.29374,0.98385,-33.283871,-52.276635,-95.714012,29.288755,4/7/2023
neg,22324.46675,8.51615,0.48793,-9.420764,10.609478,-95.467918,29.855639,4/7/2023
neg,22327.43618,5.33756,1.0294,-42.224039,-39.129394,-95.806923,29.40727,4/7/2023
neg,22341.72056,6.01205,4.034561,-47.476989,-60.345338,-95.860359,29.216021,4/7/2023
neg,22407.91663,4.45088,1.20718,-41.362672,-35.058861,-95.798164,29.443964,4/7/2023
neg,22431.49047,4.71207,0.64727,-46.193093,-42.591399,-95.847847,29.376062,4/7/2023
neg,22486.07744,6.51462,1.46516,-54.721083,-42.126329,-95.936089,29.380255,4/7/2023
neg,22500.38347,3.55854,1.33102,-24.198036,-50.973041,-95.620132,29.300507,4/7/2023
neg,22512.42489,6.00834,3.93609,-49.97017,-38.806511,-95.887093,29.410181,4/7/2023
neg,22528.4686,3.7563,0.6625,-48.218388,-50.040572,-95.868469,29.308912,4/7/2023
neg,22557.2977,3.76881,0.54618,-32.205443,-37.272285,-95.703308,29.424011,4/7/2023
neg,22566.85284,5.02784,0.90297,-40.099902,-58.505579,-95.784233,29.232605,4/7/2023
neg,22602.21902,4.71786,0.41548,-32.639192,-24.428461,-95.708183,29.539791,4/7/2023
neg,22602.97547,5.64909,1.32895,-58.086781,-63.251289,-95.969788,29.189825,4/7/2023
neg,22614.09281,6.15814,0.28829,-39.931581,-56.846093,-95.782555,29.247564,4/7/2023
neg,22673.97042,4.93122,0.26772,-39.446262,-56.802083,-95.777542,29.247961,4/7/2023
neg,22674.90325,5.24059,1.62167,-52.513896,-41.205709,-95.9133,29.388554,4/7/2023
neg,22689.0352,6.88943,0.72511,-33.065799,17.78274,-95.713905,29.920301,4/7/2023
neg,22697.55563,5.64048,1.05832,-29.843165,-25.202451,-95.679192,29.532814,4/7/2023
neg,22698.71754,8.93216,0.93028,-66.403917,-75.249184,-96.054947,29.081671,4/7/2023
neg,22717.32827,4.10698,1.38452,-32.202987,-24.839577,-95.703651,29.536085,4/7/2023
neg,22762.90743,4.84772,1.20803,-38.127229,-16.460263,-95.765327,29.61162,4/7/2023
neg,22771.39561,5.15429,5.41324,-52.362675,-35.640094,-95.912003,29.438725,4/7/2023
neg,22782.8047,4.70303,2.44192,-29.779865,-37.175166,-95.678207,29.424887,4/7/2023
neg,22797.22553,4.4528,0.77755,-23.664275,-45.264816,-95.614738,29.351963,4/7/2023
neg,22799.78705,5.91048,1.3628,-49.73213,-39.163883,-95.884613,29.40696,4/7/2023
neg,22800.10128,10.51602,0.32541,-51.13044,-37.784963,-95.899147,29.41939,4/7/2023
neg,22815.55276,5.83444,0.70267,-42.17215,-30.005078,-95.80674,29.489521,4/7/2023
neg,22828.53701,4.66141,1.05632,-31.214907,-23.031768,-95.693466,29.552382,4/7/2023
neg,22845.38031,5.51934,4.75083,-46.63661,-43.905362,-95.852379,29.364218,4/7/2023
neg,22855.34848,6.04333,3.80222,-23.701511,1.209886,-95.616142,29.770906,4/7/2023
neg,22953.56558,4.80837,1.23867,-39.998611,-5.845732,-95.785126,29.707304,4/7/2023
neg,22989.33891,4.02355,0.7524,-35.627861,-45.818753,-95.738449,29.34697,4/7/2023
neg,22995.68,4.86919,2.32345,-23.378217,-6.812267,-95.61261,29.698591,4/7/2023
neg,23050.18816,6.27792,0,-41.869862,-65.425358,-95.802254,29.170227,4/7/2023
neg,23060.00686,4.2624,0.15696,-28.840599,-20.49144,-95.66893,29.575281,4/7/2023
neg,23068.14747,3.76851,0,-33.548538,-45.940417,-95.716942,29.345873,4/7/2023
neg,23074.15481,3.98506,0.59119,-14.36614,-44.576943,-95.518585,29.358164,4/7/2023
